com.samsung.shealth.tracker.pedometer_day_summary,6188005,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
1427,23930472-afa4-458b-9949-dfe27fdc1fc6.binning_data.json,699639,6000,75,2019-10-10 00:35:26.966,com.sec.android.app.shealth,2019-10-09 06:46:53.246,,4.0472426,1033.418,59.03,1352,AumAWJiKT9,com.sec.android.app.shealth,0,23930472-afa4-458b-9949-dfe27fdc1fc6.achievement.json,23930472-afa4-458b-9949-dfe27fdc1fc6,1570579200000,
3494,cdf6c541-e7cd-4eb4-9477-94a042577694.binning_data.json,1831264,6000,188,2019-10-06 00:55:38.062,com.sec.android.app.shealth,2019-10-05 06:52:59.646,,6.9444447,2537.3894,138.53676,3306,AumAWJiKT9,com.sec.android.app.shealth,0,cdf6c541-e7cd-4eb4-9477-94a042577694.achievement.json,cdf6c541-e7cd-4eb4-9477-94a042577694,1570233600000,
6029,80bb1c90-7e7b-4a15-b61a-06d3bb84b9b8.binning_data.json,3181234,6000,127,2019-10-12 22:20:24.651,com.sec.android.app.shealth,2019-10-12 07:54:08.582,,2.1666667,4224.517,228.389,5902,AumAWJiKT9,com.sec.android.app.shealth,0,80bb1c90-7e7b-4a15-b61a-06d3bb84b9b8.achievement.json,80bb1c90-7e7b-4a15-b61a-06d3bb84b9b8,1570838400000,
6768,61924642-f5b6-4bab-810c-37a122c9db39.binning_data.json,3375820,6000,142,2019-10-04 19:15:07.503,com.sec.android.app.shealth,2019-10-04 06:05:38.266,,2.527612,4994.325,264.431,6626,AumAWJiKT9,com.sec.android.app.shealth,0,61924642-f5b6-4bab-810c-37a122c9db39.achievement.json,61924642-f5b6-4bab-810c-37a122c9db39,1570147200000,
7229,28dc4141-d5c7-498c-babf-0c533e1de1fd.binning_data.json,3777345,6000,103,2019-10-08 22:00:01.322,com.sec.android.app.shealth,2019-10-08 22:00:01.322,,3.787007,5669.316,264.34302,7126,dNgkxZR9yp,com.sec.android.app.shealth,0,28dc4141-d5c7-498c-babf-0c533e1de1fd.achievement.json,28dc4141-d5c7-498c-babf-0c533e1de1fd,1570492800000,
9351,470b7b0b-0918-4562-bb46-02f7b984b770.binning_data.json,4714128,6000,121,2019-10-01 22:00:04.122,com.sec.android.app.shealth,2019-10-01 22:00:04.122,,2.4064324,7374.303,336.45517,9230,dNgkxZR9yp,com.sec.android.app.shealth,0,470b7b0b-0918-4562-bb46-02f7b984b770.achievement.json,470b7b0b-0918-4562-bb46-02f7b984b770,1569888000000,
16335,07d4fedc-2d9c-4512-b274-d3a39521ef95.binning_data.json,8270025,6000,96,2019-09-30 22:00:01.448,com.sec.android.app.shealth,2019-09-30 22:00:01.448,,2.2817163,12752.832,582.93567,16239,dNgkxZR9yp,com.sec.android.app.shealth,0,07d4fedc-2d9c-4512-b274-d3a39521ef95.achievement.json,07d4fedc-2d9c-4512-b274-d3a39521ef95,1569801600000,
6985,fec13b17-8dff-4a06-b18a-7f84ff91b2c2.binning_data.json,3578840,6000,88,2019-10-08 20:35:21.026,com.sec.android.app.shealth,2019-10-08 17:20:18.768,,6.0833335,4749.478,281.269,6897,AumAWJiKT9,com.sec.android.app.shealth,0,fec13b17-8dff-4a06-b18a-7f84ff91b2c2.achievement.json,fec13b17-8dff-4a06-b18a-7f84ff91b2c2,1570492800000,
6639,94ba3d25-6966-4540-a3fe-71f206826434.binning_data.json,3531270,6000,38,2019-10-03 22:40:37.519,com.sec.android.app.shealth,2019-10-03 22:40:37.519,,2.6656055,5124.98,238.38249,6601,dNgkxZR9yp,com.sec.android.app.shealth,0,94ba3d25-6966-4540-a3fe-71f206826434.achievement.json,94ba3d25-6966-4540-a3fe-71f206826434,1570060800000,
12620,bee8a595-c45f-4e6c-ba32-74afaec63a43.binning_data.json,6055129,6000,209,2019-10-08 17:20:18.680,com.sec.android.app.shealth,2019-10-07 11:23:01.643,,2.4603388,9288.114,499.359,12411,AumAWJiKT9,com.sec.android.app.shealth,0,bee8a595-c45f-4e6c-ba32-74afaec63a43.achievement.json,bee8a595-c45f-4e6c-ba32-74afaec63a43,1570406400000,
2056,1791e4dd-9a79-4678-a562-4810d9780de6.binning_data.json,955299,6000,72,2019-10-11 22:00:01.110,com.sec.android.app.shealth,2019-10-11 22:00:01.110,,3.6498039,1650.167,76.45209,1984,dNgkxZR9yp,com.sec.android.app.shealth,0,1791e4dd-9a79-4678-a562-4810d9780de6.achievement.json,1791e4dd-9a79-4678-a562-4810d9780de6,1570752000000,
6143,19e6741f-c4ce-4875-8f13-25fdc61856d6.binning_data.json,3122009,6000,51,2019-10-04 22:00:01.281,com.sec.android.app.shealth,2019-10-04 22:00:01.281,,2.8217347,4800.9995,220.20432,6092,dNgkxZR9yp,com.sec.android.app.shealth,0,19e6741f-c4ce-4875-8f13-25fdc61856d6.achievement.json,19e6741f-c4ce-4875-8f13-25fdc61856d6,1570147200000,
2405,1caa3d54-ced4-4a5c-9401-e1b41279dec2.binning_data.json,1148503,6000,591,2019-10-15 21:55:10.718,com.sec.android.app.shealth,2019-10-15 05:25:14.972,,5.376145,1899.96,113.339,1814,AumAWJiKT9,com.sec.android.app.shealth,0,1caa3d54-ced4-4a5c-9401-e1b41279dec2.achievement.json,1caa3d54-ced4-4a5c-9401-e1b41279dec2,1571097600000,
2347,53b689c5-ee58-4d63-b2c7-d48133affb7e.binning_data.json,1148007,6000,239,2019-10-11 21:15:07.927,com.sec.android.app.shealth,2019-10-11 05:21:40.313,,5.8026943,1879.687,110.361,2108,AumAWJiKT9,com.sec.android.app.shealth,0,53b689c5-ee58-4d63-b2c7-d48133affb7e.achievement.json,53b689c5-ee58-4d63-b2c7-d48133affb7e,1570752000000,
14761,c542a932-8491-4f45-b5fe-3dd02b66a960.binning_data.json,7292071,6000,340,2019-10-11 00:15:12.131,com.sec.android.app.shealth,2019-10-10 04:39:59.223,,4.8383656,10644.565,574.871,14421,AumAWJiKT9,com.sec.android.app.shealth,0,c542a932-8491-4f45-b5fe-3dd02b66a960.achievement.json,c542a932-8491-4f45-b5fe-3dd02b66a960,1570665600000,
1051,b71705d5-a5c9-460f-9b9a-b6797f0a998a.binning_data.json,516104,6000,61,2019-10-06 22:00:01.916,com.sec.android.app.shealth,2019-10-06 22:00:01.916,,3.3682363,866.1698,41.99872,990,dNgkxZR9yp,com.sec.android.app.shealth,0,b71705d5-a5c9-460f-9b9a-b6797f0a998a.achievement.json,b71705d5-a5c9-460f-9b9a-b6797f0a998a,1570320000000,
1174,e75811ed-09b8-4ba8-90f8-eb87dd103908.binning_data.json,618983,6000,99,2019-10-18 22:39:42.079,com.sec.android.app.shealth,2019-10-18 07:12:38.010,,3.7464552,958.0613,54.769524,1075,AumAWJiKT9,com.sec.android.app.shealth,0,e75811ed-09b8-4ba8-90f8-eb87dd103908.achievement.json,e75811ed-09b8-4ba8-90f8-eb87dd103908,1571356800000,
8981,7458b2b0-d3c9-4780-b7a8-12d1dd426725.binning_data.json,4437235,6000,189,2019-10-14 22:00:01.456,com.sec.android.app.shealth,2019-10-14 22:00:01.456,,4.7850184,7126.4297,328.2406,8792,dNgkxZR9yp,com.sec.android.app.shealth,0,7458b2b0-d3c9-4780-b7a8-12d1dd426725.achievement.json,7458b2b0-d3c9-4780-b7a8-12d1dd426725,1571011200000,
8868,4d3b6ae9-9d2d-46a7-b342-b70ead78851b.binning_data.json,4278293,6000,257,2019-10-15 05:25:15.112,com.sec.android.app.shealth,2019-10-14 05:59:09.252,,6.9444447,6589.906,358.61,8611,AumAWJiKT9,com.sec.android.app.shealth,0,4d3b6ae9-9d2d-46a7-b342-b70ead78851b.achievement.json,4d3b6ae9-9d2d-46a7-b342-b70ead78851b,1571011200000,
9506,777d8e2c-089a-40bd-980a-34c3c699ddc3.binning_data.json,4733466,6000,101,2019-10-07 22:00:01.366,com.sec.android.app.shealth,2019-10-07 22:00:01.366,,2.7818599,7486.8867,342.22095,9405,dNgkxZR9yp,com.sec.android.app.shealth,0,777d8e2c-089a-40bd-980a-34c3c699ddc3.achievement.json,777d8e2c-089a-40bd-980a-34c3c699ddc3,1570406400000,
2946,fcd5c932-54d2-4f0c-85af-428a42ab82da.binning_data.json,1513439,6000,124,2019-10-21 21:55:21.231,com.sec.android.app.shealth,2019-10-21 07:25:12.155,,2.6830845,2131.41,112.64,2822,AumAWJiKT9,com.sec.android.app.shealth,0,fcd5c932-54d2-4f0c-85af-428a42ab82da.achievement.json,fcd5c932-54d2-4f0c-85af-428a42ab82da,1571616000000,
6004,b2951459-a5fe-4d1c-ab11-b3b7a4f4112d.binning_data.json,2970235,6000,439,2019-10-14 05:08:58.139,com.sec.android.app.shealth,2019-10-13 07:05:15.409,,6.9444447,4290.5674,254.90257,5565,AumAWJiKT9,com.sec.android.app.shealth,0,b2951459-a5fe-4d1c-ab11-b3b7a4f4112d.achievement.json,b2951459-a5fe-4d1c-ab11-b3b7a4f4112d,1570924800000,
2841,831fdbc7-ed4a-4e7f-ac3e-b7ef18d04599.binning_data.json,1408968,6000,15,2019-10-17 22:00:01.065,com.sec.android.app.shealth,2019-10-17 22:00:01.065,,2.0607283,2230.0806,101.14081,2826,dNgkxZR9yp,com.sec.android.app.shealth,0,831fdbc7-ed4a-4e7f-ac3e-b7ef18d04599.achievement.json,831fdbc7-ed4a-4e7f-ac3e-b7ef18d04599,1571184000000,
10640,7d47da9a-aacd-4d85-a1a0-d6e8758cf625.binning_data.json,5302983,6000,247,2019-10-17 22:00:01.207,com.sec.android.app.shealth,2019-10-17 22:00:01.207,,6.2231646,8468.08,394.16403,10393,dNgkxZR9yp,com.sec.android.app.shealth,0,7d47da9a-aacd-4d85-a1a0-d6e8758cf625.achievement.json,7d47da9a-aacd-4d85-a1a0-d6e8758cf625,1571270400000,
255,b28d0e96-61ac-40bf-acbf-2c4c166b7792.binning_data.json,134939,6000,5,2019-10-09 22:00:01.365,com.sec.android.app.shealth,2019-10-09 22:00:01.365,,1.6533391,201.23242,9.268494,250,dNgkxZR9yp,com.sec.android.app.shealth,0,b28d0e96-61ac-40bf-acbf-2c4c166b7792.achievement.json,b28d0e96-61ac-40bf-acbf-2c4c166b7792,1570579200000,
7286,c82fe71a-a725-4013-b4ea-401cdde33057.binning_data.json,3692984,6000,95,2019-10-10 22:00:01.323,com.sec.android.app.shealth,2019-10-10 22:00:01.323,,2.3661466,5737.187,263.01114,7191,dNgkxZR9yp,com.sec.android.app.shealth,0,c82fe71a-a725-4013-b4ea-401cdde33057.achievement.json,c82fe71a-a725-4013-b4ea-401cdde33057,1570665600000,
10284,fd7d5058-aab3-4f15-8bb8-229571ee8c6c.binning_data.json,5056796,6000,590,2019-10-25 00:16:24.843,com.sec.android.app.shealth,2019-10-23 23:35:09.468,,6.9444447,7948.5474,430.61432,9694,AumAWJiKT9,com.sec.android.app.shealth,0,fd7d5058-aab3-4f15-8bb8-229571ee8c6c.achievement.json,fd7d5058-aab3-4f15-8bb8-229571ee8c6c,1571875200000,
1227,9d603e66-d99f-4305-bc4b-630c53b30512.binning_data.json,671419,6000,10,2019-10-20 22:00:00.970,com.sec.android.app.shealth,2019-10-20 22:00:00.970,,3.2464247,954.8203,44.932495,1217,dNgkxZR9yp,com.sec.android.app.shealth,0,9d603e66-d99f-4305-bc4b-630c53b30512.achievement.json,9d603e66-d99f-4305-bc4b-630c53b30512,1571529600000,
4646,8991ec6a-f2ea-4bf1-8169-7126bc643590.binning_data.json,2314582,6000,506,2019-10-16 22:17:08.598,com.sec.android.app.shealth,2019-10-16 04:41:42.809,,6.472223,3363.827,198.601,4140,AumAWJiKT9,com.sec.android.app.shealth,0,8991ec6a-f2ea-4bf1-8169-7126bc643590.achievement.json,8991ec6a-f2ea-4bf1-8169-7126bc643590,1571184000000,
3847,4b5f3a3a-faa3-498f-a8a0-1ed558a176c4.binning_data.json,2098293,6000,116,2019-10-20 23:15:27.188,com.sec.android.app.shealth,2019-10-20 07:45:58.255,,6.815805,2811.4111,146.8635,3731,AumAWJiKT9,com.sec.android.app.shealth,0,4b5f3a3a-faa3-498f-a8a0-1ed558a176c4.achievement.json,4b5f3a3a-faa3-498f-a8a0-1ed558a176c4,1571529600000,
7663,c78c9c7b-2d87-400c-b5dd-47d0c4599532.binning_data.json,3305065,6000,55,2019-10-13 22:00:01.349,com.sec.android.app.shealth,2019-10-13 22:00:01.349,,4.6409574,6263.382,273.21606,7608,dNgkxZR9yp,com.sec.android.app.shealth,0,c78c9c7b-2d87-400c-b5dd-47d0c4599532.achievement.json,c78c9c7b-2d87-400c-b5dd-47d0c4599532,1570924800000,
7457,1fc048f6-5326-426d-b5e5-896d506a378a.binning_data.json,3543002,6000,676,2019-10-28 00:07:30.929,com.sec.android.app.shealth,2019-10-27 02:15:09.023,,6.9444447,5789.793,321.01,6781,AumAWJiKT9,com.sec.android.app.shealth,0,1fc048f6-5326-426d-b5e5-896d506a378a.achievement.json,1fc048f6-5326-426d-b5e5-896d506a378a,1572134400000,
3825,dbcda5cd-6a59-4b54-83bc-8ba0506b34b2.binning_data.json,2131617,6000,14,2019-10-12 22:00:11.951,com.sec.android.app.shealth,2019-10-12 22:00:11.951,,4.2984753,2943.846,138.21829,3811,dNgkxZR9yp,com.sec.android.app.shealth,0,dbcda5cd-6a59-4b54-83bc-8ba0506b34b2.achievement.json,dbcda5cd-6a59-4b54-83bc-8ba0506b34b2,1570838400000,
8515,beedd1df-08da-47fc-965e-c13ac3b349fc.binning_data.json,4319081,6000,72,2019-10-23 23:35:09.481,com.sec.android.app.shealth,2019-10-23 05:22:58.703,,3.2777774,6268.082,341.04523,8443,AumAWJiKT9,com.sec.android.app.shealth,0,beedd1df-08da-47fc-965e-c13ac3b349fc.achievement.json,beedd1df-08da-47fc-965e-c13ac3b349fc,1571788800000,
11329,2eefb83d-daa9-4b0e-8b7a-688887b439e9.binning_data.json,5485408,6000,643,2019-10-18 00:15:18.992,com.sec.android.app.shealth,2019-10-17 02:35:13.001,,6.7777777,8562.65,486.411,10686,AumAWJiKT9,com.sec.android.app.shealth,0,2eefb83d-daa9-4b0e-8b7a-688887b439e9.achievement.json,2eefb83d-daa9-4b0e-8b7a-688887b439e9,1571270400000,
314,38172def-de5f-4cec-b951-db7757961b62.binning_data.json,163046,6000,12,2019-10-15 22:00:01.349,com.sec.android.app.shealth,2019-10-15 22:00:01.349,,2.6978953,257.8877,12.095337,302,dNgkxZR9yp,com.sec.android.app.shealth,0,38172def-de5f-4cec-b951-db7757961b62.achievement.json,38172def-de5f-4cec-b951-db7757961b62,1571097600000,
9941,7598ed8a-7f96-442d-ae18-3edd144152d8.binning_data.json,4739745,6000,195,2019-10-30 23:15:26.876,com.sec.android.app.shealth,2019-10-30 04:17:42.403,,6.5,7602.624,413.92,9746,AumAWJiKT9,com.sec.android.app.shealth,0,7598ed8a-7f96-442d-ae18-3edd144152d8.achievement.json,7598ed8a-7f96-442d-ae18-3edd144152d8,1572393600000,
7786,ca3eba27-4a9e-4ce8-a552-107747af707f.binning_data.json,3996441,6000,82,2019-10-23 22:00:01.435,com.sec.android.app.shealth,2019-10-23 22:00:01.435,,3.201408,6065.669,280.36,7704,dNgkxZR9yp,com.sec.android.app.shealth,0,ca3eba27-4a9e-4ce8-a552-107747af707f.achievement.json,ca3eba27-4a9e-4ce8-a552-107747af707f,1571788800000,
3546,bbab0efb-4a12-4c40-b48b-70cd910b603a.binning_data.json,1759484,6000,232,2019-10-26 20:35:09.572,com.sec.android.app.shealth,2019-10-26 06:46:02.482,,6.9444447,2536.14,143.861,3314,AumAWJiKT9,com.sec.android.app.shealth,0,bbab0efb-4a12-4c40-b48b-70cd910b603a.achievement.json,bbab0efb-4a12-4c40-b48b-70cd910b603a,1572048000000,
3364,c59408cf-c627-4eeb-b8a1-b22175390d8d.binning_data.json,1693298,6000,669,2019-10-20 07:45:58.196,com.sec.android.app.shealth,2019-10-19 07:04:47.362,,4.9710627,2775.267,160.53494,2695,AumAWJiKT9,com.sec.android.app.shealth,0,c59408cf-c627-4eeb-b8a1-b22175390d8d.achievement.json,c59408cf-c627-4eeb-b8a1-b22175390d8d,1571443200000,
6192,3b555966-acab-42c0-81b6-1d5e873c63a0.binning_data.json,3155254,6000,38,2019-10-19 22:00:02.357,com.sec.android.app.shealth,2019-10-19 22:00:02.357,,2.780523,4844.3594,221.95758,6154,dNgkxZR9yp,com.sec.android.app.shealth,0,3b555966-acab-42c0-81b6-1d5e873c63a0.achievement.json,3b555966-acab-42c0-81b6-1d5e873c63a0,1571443200000,
450,4aa305fb-35cb-4a90-a19b-118f133baa93.binning_data.json,203628,6000,17,2019-10-18 22:00:17.552,com.sec.android.app.shealth,2019-10-18 22:00:17.552,,5.669307,370.0332,17.592041,433,dNgkxZR9yp,com.sec.android.app.shealth,0,4aa305fb-35cb-4a90-a19b-118f133baa93.achievement.json,4aa305fb-35cb-4a90-a19b-118f133baa93,1571356800000,
10392,224ea1ad-6ad1-4008-8033-43d7c39abcc5.binning_data.json,5067924,6000,738,2019-10-29 21:36:15.036,com.sec.android.app.shealth,2019-10-29 02:55:11.341,,5.6388893,7874.1465,439.17508,9654,AumAWJiKT9,com.sec.android.app.shealth,0,224ea1ad-6ad1-4008-8033-43d7c39abcc5.achievement.json,224ea1ad-6ad1-4008-8033-43d7c39abcc5,1572307200000,
1607,c07b93eb-5580-4df0-915b-e8afef894d1d.binning_data.json,844518,6000,15,2019-10-26 22:00:03.284,com.sec.android.app.shealth,2019-10-26 22:00:03.284,,3.4722223,1278.5376,59.514736,1592,dNgkxZR9yp,com.sec.android.app.shealth,0,c07b93eb-5580-4df0-915b-e8afef894d1d.achievement.json,c07b93eb-5580-4df0-915b-e8afef894d1d,1572048000000,
11199,a77faa96-16ec-4544-b4b5-84f14c1e8a7b.binning_data.json,5613879,6000,151,2019-10-22 22:00:01.230,com.sec.android.app.shealth,2019-10-22 22:00:01.230,,3.6279998,8835.013,405.67117,11048,dNgkxZR9yp,com.sec.android.app.shealth,0,a77faa96-16ec-4544-b4b5-84f14c1e8a7b.achievement.json,a77faa96-16ec-4544-b4b5-84f14c1e8a7b,1571702400000,
1251,bf3776ba-d656-465f-8510-b96da91da78a.binning_data.json,664833,6000,14,2019-10-21 22:00:00.916,com.sec.android.app.shealth,2019-10-21 22:00:00.916,,2.7297046,980.125,45.361206,1237,dNgkxZR9yp,com.sec.android.app.shealth,0,bf3776ba-d656-465f-8510-b96da91da78a.achievement.json,bf3776ba-d656-465f-8510-b96da91da78a,1571616000000,
12593,5b21e412-421f-419c-af46-b9ed8ca502e6.binning_data.json,6158089,6000,673,2019-10-22 22:55:10.607,com.sec.android.app.shealth,2019-10-22 05:58:18.972,,6.9444447,9606.615,520.93024,11920,AumAWJiKT9,com.sec.android.app.shealth,0,5b21e412-421f-419c-af46-b9ed8ca502e6.achievement.json,5b21e412-421f-419c-af46-b9ed8ca502e6,1571702400000,
2584,c0dae599-be96-4cae-88d9-c17f733814f8.binning_data.json,1402723,6000,147,2019-11-02 22:36:49.405,com.sec.android.app.shealth,2019-11-02 01:15:18.661,,6.111111,1889.5264,102.696106,2437,AumAWJiKT9,com.sec.android.app.shealth,0,c0dae599-be96-4cae-88d9-c17f733814f8.achievement.json,c0dae599-be96-4cae-88d9-c17f733814f8,1572652800000,
6985,6a27ee1f-49cc-40fc-9c4d-8f451cceb0b0.binning_data.json,3435185,6000,156,2019-10-30 00:46:27.818,com.sec.android.app.shealth,2019-10-30 00:46:27.818,,3.765599,5542.4,256.39035,6829,dNgkxZR9yp,com.sec.android.app.shealth,0,6a27ee1f-49cc-40fc-9c4d-8f451cceb0b0.achievement.json,6a27ee1f-49cc-40fc-9c4d-8f451cceb0b0,1572307200000,
2602,c092c1a4-69a6-41fb-be9a-8d89a99ef541.binning_data.json,1301334,6000,483,2019-11-02 01:15:18.690,com.sec.android.app.shealth,2019-11-01 00:36:34.679,,6.9444447,1995.598,117.839,2119,AumAWJiKT9,com.sec.android.app.shealth,0,c092c1a4-69a6-41fb-be9a-8d89a99ef541.achievement.json,c092c1a4-69a6-41fb-be9a-8d89a99ef541,1572566400000,
8349,9e7eed4d-6a1b-4b3b-b576-5ea5bc60b8e2.binning_data.json,4271226,6000,94,2019-10-25 22:00:01.578,com.sec.android.app.shealth,2019-10-25 22:00:01.578,,3.4722223,6534.616,302.25873,8255,dNgkxZR9yp,com.sec.android.app.shealth,0,9e7eed4d-6a1b-4b3b-b576-5ea5bc60b8e2.achievement.json,9e7eed4d-6a1b-4b3b-b576-5ea5bc60b8e2,1571961600000,
6367,834c91de-9a7e-4b07-b2bb-f49cbe859c98.binning_data.json,3254837,6000,34,2019-11-05 22:09:43.181,com.sec.android.app.shealth,2019-11-05 08:01:36.217,,2.8055553,4596.268,247.14,6333,AumAWJiKT9,com.sec.android.app.shealth,0,834c91de-9a7e-4b07-b2bb-f49cbe859c98.achievement.json,834c91de-9a7e-4b07-b2bb-f49cbe859c98,1572912000000,
8541,096d7c32-d02d-406f-85c8-0f5c12fa7893.binning_data.json,4184524,6000,218,2019-10-26 06:46:02.454,com.sec.android.app.shealth,2019-10-25 00:16:24.838,,6.9444447,6146.767,347.7855,8323,AumAWJiKT9,com.sec.android.app.shealth,0,096d7c32-d02d-406f-85c8-0f5c12fa7893.achievement.json,096d7c32-d02d-406f-85c8-0f5c12fa7893,1571961600000,
7553,b09729cb-ea53-4124-a76b-0e0c4f709268.binning_data.json,3721289,6000,147,2019-10-24 22:43:26.892,com.sec.android.app.shealth,2019-10-24 22:43:26.892,,2.7072651,5990.749,275.3248,7406,dNgkxZR9yp,com.sec.android.app.shealth,0,b09729cb-ea53-4124-a76b-0e0c4f709268.achievement.json,b09729cb-ea53-4124-a76b-0e0c4f709268,1571875200000,
5277,d6cd2a68-d536-4fe3-9caa-cc1e80662c3b.binning_data.json,2565717,6000,156,2019-11-05 00:56:04.375,com.sec.android.app.shealth,2019-11-04 05:44:53.650,,6.9444447,3842.467,213.779,5121,AumAWJiKT9,com.sec.android.app.shealth,0,d6cd2a68-d536-4fe3-9caa-cc1e80662c3b.achievement.json,d6cd2a68-d536-4fe3-9caa-cc1e80662c3b,1572825600000,
3877,899db796-d7a7-4e02-b902-0efe1073a0f1.binning_data.json,1853355,6000,331,2019-10-28 23:35:53.021,com.sec.android.app.shealth,2019-10-28 06:19:36.577,,6.9444447,2922.367,164.151,3546,AumAWJiKT9,com.sec.android.app.shealth,0,899db796-d7a7-4e02-b902-0efe1073a0f1.achievement.json,899db796-d7a7-4e02-b902-0efe1073a0f1,1572220800000,
545,b04aae53-971d-4c0b-856f-b3e12d73b08c.binning_data.json,278338,6000,0,2019-10-28 23:00:01.385,com.sec.android.app.shealth,2019-10-28 23:00:01.385,,2.312228,425.68887,19.310497,545,dNgkxZR9yp,com.sec.android.app.shealth,0,b04aae53-971d-4c0b-856f-b3e12d73b08c.achievement.json,b04aae53-971d-4c0b-856f-b3e12d73b08c,1572220800000,
411,9be6f7b0-b066-4bf2-aae9-3165fe9496f2.binning_data.json,225438,6000,0,2019-11-01 23:00:01.463,com.sec.android.app.shealth,2019-11-01 23:00:01.463,,1.6568831,318.3263,14.5818205,411,dNgkxZR9yp,com.sec.android.app.shealth,0,9be6f7b0-b066-4bf2-aae9-3165fe9496f2.achievement.json,9be6f7b0-b066-4bf2-aae9-3165fe9496f2,1572566400000,
12145,22460217-a64c-4959-a06e-bcadfec86757.binning_data.json,5921177,6000,269,2019-11-07 22:10:48.615,com.sec.android.app.shealth,2019-11-07 06:35:13.924,,2.703223,9052.21,490.37366,11876,AumAWJiKT9,com.sec.android.app.shealth,0,22460217-a64c-4959-a06e-bcadfec86757.achievement.json,22460217-a64c-4959-a06e-bcadfec86757,1573084800000,
4420,3fba26eb-67d1-465e-9f2b-f090dd73816e.binning_data.json,2054872,6000,211,2019-11-09 00:59:56.190,com.sec.android.app.shealth,2019-11-08 01:49:42.217,,6.166666,3106.528,193.489,4209,AumAWJiKT9,com.sec.android.app.shealth,0,3fba26eb-67d1-465e-9f2b-f090dd73816e.achievement.json,3fba26eb-67d1-465e-9f2b-f090dd73816e,1573171200000,
2744,9e575112-0d24-4dfb-91ae-af149e201945.binning_data.json,1347630,6000,54,2019-10-27 23:00:01.536,com.sec.android.app.shealth,2019-10-27 23:00:01.536,,3.1713552,2194.1992,99.88226,2690,dNgkxZR9yp,com.sec.android.app.shealth,0,9e575112-0d24-4dfb-91ae-af149e201945.achievement.json,9e575112-0d24-4dfb-91ae-af149e201945,1572134400000,
3296,e775d798-f2e0-4650-bf8b-8ba5ab62fa61.binning_data.json,1628231,6000,8,2019-11-04 23:00:01.225,com.sec.android.app.shealth,2019-11-04 23:00:01.225,,2.0670698,2594.3726,116.79161,3288,dNgkxZR9yp,com.sec.android.app.shealth,0,e775d798-f2e0-4650-bf8b-8ba5ab62fa61.achievement.json,e775d798-f2e0-4650-bf8b-8ba5ab62fa61,1572825600000,
7853,284642e9-5ae4-4825-82f1-fcc499691b19.binning_data.json,3809608,6000,257,2019-11-01 00:36:34.753,com.sec.android.app.shealth,2019-10-31 07:02:56.892,,6.6944447,6000.9414,325.5864,7596,AumAWJiKT9,com.sec.android.app.shealth,0,284642e9-5ae4-4825-82f1-fcc499691b19.achievement.json,284642e9-5ae4-4825-82f1-fcc499691b19,1572480000000,
8787,3970106a-283e-445f-b628-b16dbcaf28fe.binning_data.json,4341736,6000,129,2019-10-31 23:00:03.810,com.sec.android.app.shealth,2019-10-31 23:00:03.810,,2.699452,6945.2197,316.8589,8658,dNgkxZR9yp,com.sec.android.app.shealth,0,3970106a-283e-445f-b628-b16dbcaf28fe.achievement.json,3970106a-283e-445f-b628-b16dbcaf28fe,1572480000000,
1394,07f314cd-0a6a-45fe-a432-d93af9775f68.binning_data.json,710973,6000,131,2019-11-11 22:33:11.854,com.sec.android.app.shealth,2019-11-11 07:58:22.276,,6.8055553,1143.204,67.381,1263,AumAWJiKT9,com.sec.android.app.shealth,0,07f314cd-0a6a-45fe-a432-d93af9775f68.achievement.json,07f314cd-0a6a-45fe-a432-d93af9775f68,1573430400000,
6095,a0a2ecbc-83b3-4d01-b555-0faac4398613.binning_data.json,3115955,6000,204,2019-11-03 22:35:12.974,com.sec.android.app.shealth,2019-11-03 07:26:45.859,,6.8587527,4506.8037,237.2877,5891,AumAWJiKT9,com.sec.android.app.shealth,0,a0a2ecbc-83b3-4d01-b555-0faac4398613.achievement.json,a0a2ecbc-83b3-4d01-b555-0faac4398613,1572739200000,
3714,358d2c37-5aeb-4ff2-8e78-8912194ee3d7.binning_data.json,1789129,6000,134,2019-11-11 07:58:22.258,com.sec.android.app.shealth,2019-11-10 08:19:07.552,,6.9444447,2849.332,148.6882,3580,AumAWJiKT9,com.sec.android.app.shealth,0,358d2c37-5aeb-4ff2-8e78-8912194ee3d7.achievement.json,358d2c37-5aeb-4ff2-8e78-8912194ee3d7,1573344000000,
10512,08d27f25-a23a-45c2-a89f-620268be2afd.binning_data.json,5110432,6000,231,2019-10-30 23:00:02.295,com.sec.android.app.shealth,2019-10-30 23:00:02.295,,3.6801379,8385.458,384.52798,10281,dNgkxZR9yp,com.sec.android.app.shealth,0,08d27f25-a23a-45c2-a89f-620268be2afd.achievement.json,08d27f25-a23a-45c2-a89f-620268be2afd,1572393600000,
