com.samsung.shealth.stress,6188005,7
start_time,custom,binning_data,tag_id,update_time,create_time,max,min,score,algorithm,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
2019-06-09 05:00:00.000,,c83f783f-e417-7e7a-197f-adc257cb342c.binning_data.json,10011,2019-06-09 06:07:01.623,2019-06-09 06:07:01.623,60.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-09 05:59:59.999,c83f783f-e417-7e7a-197f-adc257cb342c,
2019-06-05 09:00:00.000,,4eebdcc8-a08d-c006-8f4c-cb7a7b78c00b.binning_data.json,10011,2019-06-05 10:07:23.683,2019-06-05 10:07:23.683,100.0,0.0,18.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-05 09:59:59.999,4eebdcc8-a08d-c006-8f4c-cb7a7b78c00b,
2019-06-06 10:00:00.000,,3058879b-0ab2-32ae-44ea-9c1608b7547b.binning_data.json,10011,2019-06-06 11:01:47.505,2019-06-06 11:01:47.505,100.0,0.0,25.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-06 10:59:59.999,3058879b-0ab2-32ae-44ea-9c1608b7547b,
2019-06-25 09:00:00.000,,c686513d-65fe-d58c-a2d3-94fd11c2f0b8.binning_data.json,10011,2019-06-25 10:03:28.274,2019-06-25 09:34:02.579,95.0,0.0,11.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-25 09:59:59.999,c686513d-65fe-d58c-a2d3-94fd11c2f0b8,
2019-06-09 11:00:00.000,,2e02ad09-843b-7f69-20bf-284bd1d6702b.binning_data.json,10011,2019-06-09 12:09:16.704,2019-06-09 11:23:16.635,100.0,0.0,35.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-09 11:59:59.999,2e02ad09-843b-7f69-20bf-284bd1d6702b,
2019-06-05 15:00:00.000,,ba4ace9e-3363-ce29-f2d4-94b27be95703.binning_data.json,10011,2019-06-05 16:02:46.413,2019-06-05 15:51:20.312,92.0,0.0,5.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-05 15:59:59.999,ba4ace9e-3363-ce29-f2d4-94b27be95703,
2019-06-06 16:00:00.000,,597ae67d-7489-dc69-8f95-f5ee75a7450e.binning_data.json,10011,2019-06-06 17:07:39.317,2019-06-06 16:15:06.612,100.0,0.0,26.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-06 16:59:59.999,597ae67d-7489-dc69-8f95-f5ee75a7450e,
2019-06-25 15:00:00.000,,a460dc57-019d-059a-9961-e44a42366f7d.binning_data.json,10011,2019-06-25 16:01:40.652,2019-06-25 15:35:04.364,79.0,0.0,2.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-25 15:59:59.999,a460dc57-019d-059a-9961-e44a42366f7d,
2019-06-09 18:00:00.000,,db157ed1-ce81-0ec8-66bc-65c4b8fa04cb.binning_data.json,10011,2019-06-09 19:05:04.622,2019-06-09 18:59:33.185,100.0,0.0,27.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-09 18:59:59.999,db157ed1-ce81-0ec8-66bc-65c4b8fa04cb,
2019-06-05 21:00:00.000,,3f2e5449-7858-7995-7e5b-f7bfeae837b3.binning_data.json,10011,2019-06-05 22:01:25.801,2019-06-05 21:47:42.788,100.0,0.0,4.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-05 21:59:59.999,3f2e5449-7858-7995-7e5b-f7bfeae837b3,
2019-06-25 21:00:00.000,,1f5af523-6b40-4b16-58a3-983bd2fa4957.binning_data.json,10011,2019-06-25 22:02:38.761,2019-06-25 22:02:38.761,97.0,0.0,19.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-25 21:59:59.999,1f5af523-6b40-4b16-58a3-983bd2fa4957,
2019-06-07 00:00:00.000,,34504068-9b9e-3cb8-f984-56ce0080e65a.binning_data.json,10011,2019-06-07 04:49:05.353,2019-06-07 00:35:04.491,100.0,0.0,8.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-07 00:59:59.999,34504068-9b9e-3cb8-f984-56ce0080e65a,
2019-06-06 05:00:00.000,,7daeba76-1e45-a513-b185-d956bbe1b03e.binning_data.json,10011,2019-06-06 06:02:11.681,2019-06-06 06:02:11.681,100.0,0.0,30.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-06 05:59:59.999,7daeba76-1e45-a513-b185-d956bbe1b03e,
2019-06-10 07:00:00.000,,1ebfc24c-9628-1a5e-20ad-82efb1d5219b.binning_data.json,10011,2019-06-10 08:01:23.793,2019-06-10 08:01:23.793,100.0,0.0,60.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-10 07:59:59.999,1ebfc24c-9628-1a5e-20ad-82efb1d5219b,
2019-06-26 10:00:00.000,,37b9b103-0c3d-e752-96e2-2ec57ba3916f.binning_data.json,10011,2019-06-26 11:05:26.515,2019-06-26 11:05:26.515,99.0,0.0,22.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-26 10:59:59.999,37b9b103-0c3d-e752-96e2-2ec57ba3916f,
2019-06-07 09:00:00.000,,1fdd22b8-1942-19f2-ab5c-88a0aaa1e066.binning_data.json,10011,2019-06-07 10:07:10.812,2019-06-07 09:42:21.087,100.0,0.0,21.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-07 09:59:59.999,1fdd22b8-1942-19f2-ab5c-88a0aaa1e066,
2019-06-06 11:00:00.000,,38438f74-cba9-0937-7b62-489fce330360.binning_data.json,10011,2019-06-06 12:01:04.452,2019-06-06 11:15:01.354,98.0,0.0,11.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-06 11:59:59.999,38438f74-cba9-0937-7b62-489fce330360,
2019-06-26 22:00:00.000,,c385793a-1c86-a009-0a10-db16cdaa8495.binning_data.json,10011,2019-06-27 04:51:09.534,2019-06-26 22:52:59.373,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-26 22:59:59.999,c385793a-1c86-a009-0a10-db16cdaa8495,
2019-06-10 13:00:00.000,,85cd03f1-0ea0-00b2-b903-d89884e28a1a.binning_data.json,10011,2019-06-10 14:02:08.785,2019-06-10 14:02:08.785,100.0,0.0,42.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-10 13:59:59.999,85cd03f1-0ea0-00b2-b903-d89884e28a1a,
2019-06-27 09:00:00.000,,e8b65c8a-c155-934e-d16f-bb178b0a67d3.binning_data.json,10011,2019-06-27 10:06:15.359,2019-06-27 10:06:15.359,99.0,0.0,3.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-27 09:59:59.999,e8b65c8a-c155-934e-d16f-bb178b0a67d3,
2019-06-06 17:00:00.000,,18e818dc-5c26-29a8-ee02-a557e2ae4bca.binning_data.json,10011,2019-06-06 18:01:00.400,2019-06-06 17:23:33.725,99.0,0.0,38.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-06 17:59:59.999,18e818dc-5c26-29a8-ee02-a557e2ae4bca,
2019-06-07 15:00:00.000,,84981f45-1fd8-7c24-cb80-04fcc74bb126.binning_data.json,10011,2019-06-07 16:01:26.874,2019-06-07 15:35:16.717,100.0,0.0,24.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-07 15:59:59.999,84981f45-1fd8-7c24-cb80-04fcc74bb126,
2019-06-10 19:00:00.000,,08d0e70f-9fc3-4fda-d67d-1338f668288c.binning_data.json,10011,2019-06-10 20:35:03.574,2019-06-10 20:35:03.574,100.0,0.0,52.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-10 19:59:59.999,08d0e70f-9fc3-4fda-d67d-1338f668288c,
2019-06-27 15:00:00.000,,4d6fe4b2-85c7-04da-e91c-0a66c28831a3.binning_data.json,10011,2019-06-27 16:10:41.499,2019-06-27 16:10:41.499,73.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-27 15:59:59.999,4d6fe4b2-85c7-04da-e91c-0a66c28831a3,
2019-06-07 04:00:00.000,,36ea0f9d-dca2-4106-7892-54baf76d2f9c.binning_data.json,10011,2019-06-07 05:01:18.468,2019-06-07 05:01:18.468,100.0,0.0,74.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-07 04:59:59.999,36ea0f9d-dca2-4106-7892-54baf76d2f9c,
2019-06-07 21:00:00.000,,505ae7f2-b2f7-7800-9807-da51a612ac92.binning_data.json,10011,2019-06-08 05:39:00.733,2019-06-07 21:59:59.388,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-07 21:59:59.999,505ae7f2-b2f7-7800-9807-da51a612ac92,
2019-06-11 06:00:00.000,,68b6833d-0380-6d8c-5314-62559db00ef7.binning_data.json,10011,2019-06-11 07:01:32.793,2019-06-11 07:01:32.793,94.0,0.0,7.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-11 06:59:59.999,68b6833d-0380-6d8c-5314-62559db00ef7,
2019-06-28 04:00:00.000,,79f79c02-1c82-10c5-d12e-74119438529e.binning_data.json,10011,2019-06-28 05:02:27.383,2019-06-28 05:01:15.535,97.0,0.0,18.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-28 04:59:59.999,79f79c02-1c82-10c5-d12e-74119438529e,
2019-06-07 10:00:00.000,,cfa7debe-24f5-ef58-774f-918097d7f173.binning_data.json,10011,2019-06-07 11:01:14.077,2019-06-07 10:22:00.528,100.0,0.0,40.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-07 10:59:59.999,cfa7debe-24f5-ef58-774f-918097d7f173,
2019-06-08 11:00:00.000,,d4ec6f40-c7c1-3ba6-01bf-2ec294bc4441.binning_data.json,10011,2019-06-08 12:06:17.615,2019-06-08 11:01:27.103,100.0,0.0,3.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-08 11:59:59.999,d4ec6f40-c7c1-3ba6-01bf-2ec294bc4441,
2019-06-11 12:00:00.000,,10bd1c7c-4fed-a8bd-d6db-7041d718d499.binning_data.json,10011,2019-06-11 13:02:06.864,2019-06-11 12:59:18.422,100.0,0.0,46.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-11 12:59:59.999,10bd1c7c-4fed-a8bd-d6db-7041d718d499,
2019-06-28 10:00:00.000,,ff8a52c0-55bb-e9e5-5952-723b12a32ec8.binning_data.json,10011,2019-06-28 11:01:09.316,2019-06-28 10:46:05.558,88.0,0.0,6.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-28 10:59:59.999,ff8a52c0-55bb-e9e5-5952-723b12a32ec8,
2019-06-07 16:00:00.000,,6b1fb0ff-f439-4fdd-a510-dbd65a020242.binning_data.json,10011,2019-06-07 17:05:21.431,2019-06-07 16:54:48.962,100.0,0.0,18.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-07 16:59:59.999,6b1fb0ff-f439-4fdd-a510-dbd65a020242,
2019-06-11 18:00:00.000,,c5c2f37e-586f-4401-eeeb-5832301b634f.binning_data.json,10011,2019-06-11 19:02:43.628,2019-06-11 19:02:43.628,95.0,3.0,51.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-11 18:59:59.999,c5c2f37e-586f-4401-eeeb-5832301b634f,
2019-06-08 17:00:00.000,,6751a8f2-5e2e-f57f-d982-d2d1688e6023.binning_data.json,10011,2019-06-08 18:07:06.230,2019-06-08 17:34:48.336,100.0,0.0,13.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-08 17:59:59.999,6751a8f2-5e2e-f57f-d982-d2d1688e6023,
2019-06-28 16:00:00.000,,2606cb5a-5b3c-1570-ad4b-0abefa8e47ee.binning_data.json,10011,2019-06-28 17:01:37.319,2019-06-28 17:01:37.319,99.0,0.0,19.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-28 16:59:59.999,2606cb5a-5b3c-1570-ad4b-0abefa8e47ee,
2019-06-08 05:00:00.000,,83fc5c20-0376-2c0c-9f88-75c438c294e4.binning_data.json,10011,2019-06-08 06:05:49.714,2019-06-08 06:05:49.714,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-08 05:59:59.999,83fc5c20-0376-2c0c-9f88-75c438c294e4,
2019-06-12 09:00:00.000,,7a3beb9b-443c-dc3d-b478-29fde4e7c57b.binning_data.json,10011,2019-06-12 10:10:46.644,2019-06-12 09:40:05.267,96.0,0.0,41.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-12 09:59:59.999,7a3beb9b-443c-dc3d-b478-29fde4e7c57b,
2019-06-09 06:00:00.000,,2f4435b5-0cee-fb2b-25c9-864cbeecd928.binning_data.json,10011,2019-06-09 07:08:00.188,2019-06-09 07:08:00.188,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-09 06:59:59.999,2f4435b5-0cee-fb2b-25c9-864cbeecd928,
2019-06-28 22:00:00.000,,3751d90a-f8a7-b634-7777-5d9f32892156.binning_data.json,10011,2019-06-28 23:02:22.597,2019-06-28 23:02:22.597,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-28 22:59:59.999,3751d90a-f8a7-b634-7777-5d9f32892156,
2019-06-08 12:00:00.000,,ce4dbc96-992f-20e3-d2e0-3a92cdbdb94d.binning_data.json,10011,2019-06-08 13:08:26.389,2019-06-08 12:12:50.651,100.0,0.0,16.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-08 12:59:59.999,ce4dbc96-992f-20e3-d2e0-3a92cdbdb94d,
2019-06-12 15:00:00.000,,1262022a-49ec-1548-265d-0c9394896d18.binning_data.json,10011,2019-06-12 16:01:22.508,2019-06-12 15:06:17.438,100.0,0.0,25.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-12 15:59:59.999,1262022a-49ec-1548-265d-0c9394896d18,
2019-06-09 12:00:00.000,,886dbafb-2fe4-4684-617d-221e9990799e.binning_data.json,10011,2019-06-09 13:01:27.946,2019-06-09 12:46:34.474,100.0,0.0,38.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-09 12:59:59.999,886dbafb-2fe4-4684-617d-221e9990799e,
2019-06-29 15:00:00.000,,6a5e3936-fb3c-c5fd-3a6a-22aa3cb50bee.binning_data.json,10011,2019-06-29 16:01:04.439,2019-06-29 15:16:06.614,100.0,0.0,62.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-29 15:59:59.999,6a5e3936-fb3c-c5fd-3a6a-22aa3cb50bee,
2019-06-08 18:00:00.000,,51c90e98-c6e6-78ce-c31f-6d48554b54cf.binning_data.json,10011,2019-06-08 19:05:24.295,2019-06-08 18:26:26.360,100.0,0.0,25.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-08 18:59:59.999,51c90e98-c6e6-78ce-c31f-6d48554b54cf,
2019-06-12 21:00:00.000,,6bc2bf6a-667c-10f7-4ae9-d7e910b2db72.binning_data.json,10011,2019-06-12 22:02:10.616,2019-06-12 22:02:10.616,99.0,0.0,16.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-12 21:59:59.999,6bc2bf6a-667c-10f7-4ae9-d7e910b2db72,
2019-06-29 21:00:00.000,,c44c527f-586d-df96-1e5f-857e1f2f8c0a.binning_data.json,10011,2019-06-29 22:01:10.592,2019-06-29 22:01:10.592,2.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-29 21:59:59.999,c44c527f-586d-df96-1e5f-857e1f2f8c0a,
2019-06-09 07:00:00.000,,0a8eb6cb-534d-15dc-1067-e96a880dd3db.binning_data.json,10011,2019-06-09 08:02:58.864,2019-06-09 07:19:03.573,100.0,0.0,29.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-09 07:59:59.999,0a8eb6cb-534d-15dc-1067-e96a880dd3db,
2019-06-09 19:00:00.000,,5517d25c-81d7-9805-b4a5-792595da0fd1.binning_data.json,10011,2019-06-09 20:02:09.486,2019-06-09 20:02:09.486,100.0,0.0,6.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-09 19:59:59.999,5517d25c-81d7-9805-b4a5-792595da0fd1,
2019-06-13 03:00:00.000,,2ec8423d-adc6-e79b-c2a8-bb5a4081ec95.binning_data.json,10011,2019-06-13 04:09:27.337,2019-06-13 03:35:04.584,99.0,0.0,28.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-13 03:59:59.999,2ec8423d-adc6-e79b-c2a8-bb5a4081ec95,
2019-06-30 12:00:00.000,,396547a0-00b2-0132-d41b-5612851366de.binning_data.json,10011,2019-06-30 13:03:33.435,2019-06-30 13:03:33.435,55.0,0.0,6.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-30 12:59:59.999,396547a0-00b2-0132-d41b-5612851366de,
2019-06-09 13:00:00.000,,bdcce059-5a5c-c42e-7d07-63cd1476c1e4.binning_data.json,10011,2019-06-09 14:20:13.651,2019-06-09 13:37:07.098,100.0,0.0,47.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-09 13:59:59.999,bdcce059-5a5c-c42e-7d07-63cd1476c1e4,
2019-06-10 08:00:00.000,,7a2cfd74-3bc5-a308-abb3-ed36c3abd7d4.binning_data.json,10011,2019-06-10 09:01:18.640,2019-06-10 09:01:18.640,100.0,0.0,27.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-10 08:59:59.999,7a2cfd74-3bc5-a308-abb3-ed36c3abd7d4,
2019-06-30 18:00:00.000,,3853d0ea-5863-2e96-fe28-f997c33a791b.binning_data.json,10011,2019-06-30 19:06:17.539,2019-06-30 18:46:14.675,100.0,0.0,57.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-30 18:59:59.999,3853d0ea-5863-2e96-fe28-f997c33a791b,
2019-06-09 20:00:00.000,,4ac676a7-b6d7-37b3-6009-f7d7543564d0.binning_data.json,10011,2019-06-09 21:01:35.326,2019-06-09 21:01:35.326,28.0,0.0,1.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-09 20:59:59.999,4ac676a7-b6d7-37b3-6009-f7d7543564d0,
2019-06-13 15:00:00.000,,7e671314-d428-1c73-fbda-97fcafbc6ad6.binning_data.json,10011,2019-06-13 16:10:00.516,2019-06-13 16:10:00.516,100.0,0.0,31.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-13 15:59:59.999,7e671314-d428-1c73-fbda-97fcafbc6ad6,
2019-06-10 14:00:00.000,,c7a3e6c2-161f-4ccf-4271-efa4baa07970.binning_data.json,10011,2019-06-10 15:01:54.894,2019-06-10 14:35:17.996,100.0,0.0,40.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-10 14:59:59.999,c7a3e6c2-161f-4ccf-4271-efa4baa07970,
2019-07-01 05:00:00.000,,f7466533-5886-189e-4f01-7a4bae33df98.binning_data.json,10011,2019-07-01 06:04:19.421,2019-07-01 05:38:33.619,100.0,0.0,53.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-07-01 05:59:59.999,f7466533-5886-189e-4f01-7a4bae33df98,
2019-06-10 09:00:00.000,,642c7602-50e2-161a-7c6b-6db462442744.binning_data.json,10011,2019-06-10 10:01:39.740,2019-06-10 10:01:39.740,100.0,0.0,28.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-10 09:59:59.999,642c7602-50e2-161a-7c6b-6db462442744,
2019-06-14 10:00:00.000,,bf153c12-da02-bc55-71c7-a95d76bbf770.binning_data.json,10011,2019-06-14 11:06:06.956,2019-06-14 10:15:03.477,100.0,0.0,53.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-14 10:59:59.999,bf153c12-da02-bc55-71c7-a95d76bbf770,
2019-07-01 11:00:00.000,,a1d8aaf2-e13e-f72c-2820-fe6a7f1e233d.binning_data.json,10011,2019-07-01 12:11:05.528,2019-07-01 12:11:05.528,98.0,0.0,29.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-07-01 11:59:59.999,a1d8aaf2-e13e-f72c-2820-fe6a7f1e233d,
2019-06-10 20:00:00.000,,ca469e5d-66a7-acce-981a-26f40b347421.binning_data.json,10011,2019-06-10 21:03:48.530,2019-06-10 21:03:48.530,99.0,0.0,9.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-10 20:59:59.999,ca469e5d-66a7-acce-981a-26f40b347421,
2019-06-10 15:00:00.000,,95804a15-ff7b-d8cb-2abc-a0e439451289.binning_data.json,10011,2019-06-10 16:09:00.972,2019-06-10 16:09:00.972,100.0,0.0,7.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-10 15:59:59.999,95804a15-ff7b-d8cb-2abc-a0e439451289,
2019-06-04 21:00:00.000,,84c32165-0c86-728f-d192-2950c55e4db8.binning_data.json,10011,2019-06-04 22:02:42.523,2019-06-04 22:02:42.523,6.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-04 21:59:59.999,84c32165-0c86-728f-d192-2950c55e4db8,
2019-06-14 16:00:00.000,,66a18447-b13b-898b-f5a5-43fe0078298c.binning_data.json,10011,2019-06-14 17:02:52.543,2019-06-14 16:36:57.913,24.0,0.0,1.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-14 16:59:59.999,66a18447-b13b-898b-f5a5-43fe0078298c,
2019-07-01 17:00:00.000,,342a239c-07eb-07e0-eff1-ed8243aec96d.binning_data.json,10011,2019-07-01 18:02:15.908,2019-07-01 17:38:04.560,100.0,0.0,36.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-07-01 17:59:59.999,342a239c-07eb-07e0-eff1-ed8243aec96d,
2019-06-11 07:00:00.000,,bdf1f061-2f3c-58b3-e914-cdf30c8476f9.binning_data.json,10011,2019-06-11 08:02:46.681,2019-06-11 07:49:17.494,98.0,0.0,10.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-11 07:59:59.999,bdf1f061-2f3c-58b3-e914-cdf30c8476f9,
2019-06-10 21:00:00.000,,9942a932-dabf-3384-8d90-e2845976f803.binning_data.json,10011,2019-06-11 03:41:09.094,2019-06-11 03:41:09.094,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-10 21:59:59.999,9942a932-dabf-3384-8d90-e2845976f803,
2019-06-05 10:00:00.000,,f172691f-a3f6-04bb-8532-63c75bbeebee.binning_data.json,10011,2019-06-05 11:07:40.433,2019-06-05 10:57:27.667,100.0,0.0,25.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-05 10:59:59.999,f172691f-a3f6-04bb-8532-63c75bbeebee,
2019-06-15 09:00:00.000,,aae5419d-175f-2295-4386-7eac70fe4caf.binning_data.json,10011,2019-06-15 10:02:19.335,2019-06-15 09:39:33.971,98.0,0.0,15.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-15 09:59:59.999,aae5419d-175f-2295-4386-7eac70fe4caf,
2019-07-02 07:00:00.000,,bfb14c06-5971-6f06-42a1-6b31ee4f2abc.binning_data.json,10011,2019-07-02 08:01:12.504,2019-07-02 08:01:12.504,100.0,0.0,31.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-07-02 07:59:59.999,bfb14c06-5971-6f06-42a1-6b31ee4f2abc,
2019-06-11 13:00:00.000,,40fbd9e8-c93b-c5d8-06a6-47abeb87f7d8.binning_data.json,10011,2019-06-11 14:05:12.720,2019-06-11 13:54:56.846,100.0,0.0,41.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-11 13:59:59.999,40fbd9e8-c93b-c5d8-06a6-47abeb87f7d8,
2019-06-11 08:00:00.000,,3b389e79-bfdd-fa07-2b91-ebbce561ef24.binning_data.json,10011,2019-06-11 09:01:28.810,2019-06-11 09:01:28.810,100.0,0.0,15.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-11 08:59:59.999,3b389e79-bfdd-fa07-2b91-ebbce561ef24,
2019-06-05 16:00:00.000,,de640036-a241-f921-0df4-d8e3d10fcf93.binning_data.json,10011,2019-06-05 17:02:40.501,2019-06-05 16:51:30.046,100.0,0.0,64.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-05 16:59:59.999,de640036-a241-f921-0df4-d8e3d10fcf93,
2019-07-02 13:00:00.000,,a62db2fb-1660-714f-7b8d-889168373632.binning_data.json,10011,2019-07-03 06:22:03.668,2019-07-03 06:22:03.668,100.0,0.0,58.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-07-02 13:59:59.999,a62db2fb-1660-714f-7b8d-889168373632,
2019-06-15 15:00:00.000,,47147588-2f5a-d8f5-bc13-24bc8c9f0d25.binning_data.json,10011,2019-06-15 16:01:00.743,2019-06-15 15:22:22.806,98.0,0.0,4.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-15 15:59:59.999,47147588-2f5a-d8f5-bc13-24bc8c9f0d25,
2019-06-11 19:00:00.000,,704abf06-baf6-61d4-cc19-f992bdedc9f9.binning_data.json,10011,2019-06-11 20:10:12.395,2019-06-11 19:44:42.317,100.0,0.0,23.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-11 19:59:59.999,704abf06-baf6-61d4-cc19-f992bdedc9f9,
2019-06-05 22:00:00.000,,b5ff4d75-f702-98b3-57cc-9b0c217bf324.binning_data.json,10011,2019-06-05 23:02:21.648,2019-06-05 23:02:21.648,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-05 22:59:59.999,b5ff4d75-f702-98b3-57cc-9b0c217bf324,
2019-06-11 14:00:00.000,,83dcd7c1-57da-7ed8-1508-e959a9b82875.binning_data.json,10011,2019-06-11 15:05:07.300,2019-06-11 15:05:07.300,100.0,0.0,40.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-11 14:59:59.999,83dcd7c1-57da-7ed8-1508-e959a9b82875,
2019-07-03 11:00:00.000,,e0ee85dd-ec38-58f3-82a7-cf5e3bd3dad2.binning_data.json,10011,2019-07-03 12:01:00.572,2019-07-03 11:47:51.851,98.0,0.0,7.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-07-03 11:59:59.999,e0ee85dd-ec38-58f3-82a7-cf5e3bd3dad2,
2019-06-16 02:00:00.000,,c491f6b8-c4ff-c681-a081-e98424e5bdd7.binning_data.json,10011,2019-06-16 05:02:00.674,2019-06-16 02:39:33.293,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2019-06-16 02:59:59.999,c491f6b8-c4ff-c681-a081-e98424e5bdd7,
